"","location_key","date","place_id","wikidata_id","country_code","country_name","subregion1_code","subregion1_name","iso_3166_1_alpha_2","iso_3166_1_alpha_3","aggregation_level","new_confirmed","new_deceased","cumulative_confirmed","cumulative_deceased","population","population_male","population_female","population_age_00_09","population_age_10_19","population_age_20_29","population_age_30_39","population_age_40_49","population_age_50_59","population_age_60_69","population_age_70_79","population_age_80_and_older","openstreetmap_id","latitude","longitude","elevation_m","area_sq_km","mobility_retail_and_recreation","mobility_grocery_and_pharmacy","mobility_parks","mobility_transit_stations","mobility_workplaces","mobility_residential","average_temperature_celsius","minimum_temperature_celsius","maximum_temperature_celsius","rainfall_mm","dew_point","relative_humidity","new_tested","cumulative_tested"
"1252","ZA_FS",2020-09-17,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,383,0,43706,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,15.259259,1.055556,27.5,0.084667,-8.518519,19.245134,NA,NA
"1253","ZA_FS",2020-09-18,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,385,0,44091,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.049383,6.592593,29.351852,0,-2.907407,24.037577,NA,NA
"1254","ZA_FS",2020-09-19,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,308,0,44399,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17.975309,3.759259,30.567901,0,-6.432099,19.011135,NA,NA
"1255","ZA_FS",2020-09-20,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,130,0,44529,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.061728,8.345679,31.111111,0,-0.067901,26.561114,NA,NA
"1256","ZA_FS",2020-09-21,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,398,0,44927,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,16.302469,6.888889,29.524691,0.112889,-5.080247,23.277829,NA,NA
"1257","ZA_FS",2020-09-22,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,443,0,45370,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,15.123457,6.425926,26.339506,0.028222,4.876543,50.669989,NA,NA
"1258","ZA_FS",2020-09-23,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,337,0,45707,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17,6.660494,26.691358,0,3.790123,41.655051,NA,NA
"1259","ZA_FS",2020-09-24,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,107,0,45814,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.561728,6.617284,29.635802,0,2.296296,31.964927,NA,NA
"1260","ZA_FS",2020-09-25,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,367,0,46181,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.691358,13.919753,32.45679,0,0,21.442417,NA,NA
"1261","ZA_FS",2020-09-26,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,202,0,46383,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,14.188889,6.661111,26.122222,0,-8.1,21.064074,NA,NA
"1262","ZA_FS",2020-09-27,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,101,0,46484,838,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,11.633333,0.25,22.183333,0,-8.911111,23.42966,NA,NA
"1263","ZA_FS",2020-09-28,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,405,178,46889,1016,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,11.65873,-0.714286,22.444444,0,-10.309524,20.640323,NA,NA
"1264","ZA_FS",2020-09-29,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,449,5,47338,1021,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,12.055556,0.055556,23.601852,0,-9.490741,21.593758,NA,NA
"1265","ZA_FS",2020-09-30,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,386,7,47724,1028,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,13.305556,2.231481,25.611111,0,-2.712963,33.989587,NA,NA
"1266","ZA_FS",2020-10-01,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,427,14,48151,1042,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17.824074,8.694444,28.083333,0.042333,8.564815,55.563413,NA,NA
"1267","ZA_FS",2020-10-02,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,410,9,48561,1051,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,15.983333,11.411111,24.805556,1.5494,8.672222,63.578198,NA,NA
"1268","ZA_FS",2020-10-03,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,153,8,48714,1059,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,16.209877,5.981481,25.67284,0.931333,-1.932099,29.695997,NA,NA
"1269","ZA_FS",2020-10-04,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,105,0,48819,1059,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,16.148148,3.388889,28.104938,0,-2.475309,28.685683,NA,NA
"1270","ZA_FS",2020-10-05,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,454,14,49273,1073,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.611111,11.135802,28.561728,0,3.987654,35.938168,NA,NA
"1271","ZA_FS",2020-10-06,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,453,0,49726,1073,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.144444,11.244444,28.761111,0.1778,3.805556,40.991367,NA,NA
"1272","ZA_FS",2020-10-07,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,429,11,50155,1084,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.944444,10.327778,27.505556,0.1778,8.488889,51.235729,NA,NA
"1273","ZA_FS",2020-10-08,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,384,6,50539,1090,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.388889,11.272222,28.327778,0,8.816667,50.559685,NA,NA
"1274","ZA_FS",2020-10-09,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,389,3,50928,1093,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.805556,11.283333,28.472222,0.169333,8.933333,49.834464,NA,NA
"1275","ZA_FS",2020-10-10,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,178,35,51106,1128,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,15.37037,7.197531,27.08642,0.084667,-2.166667,30.489573,NA,NA
"1276","ZA_FS",2020-10-11,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,263,38,51369,1166,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,13.561728,5.277778,24.512346,0.084667,3.395062,51.063944,NA,NA
"1277","ZA_FS",2020-10-12,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,395,43,51764,1209,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,16.82716,8.444444,26.5,0.028222,3.654321,41.892197,NA,NA
"1278","ZA_FS",2020-10-13,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,422,28,52186,1237,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.111111,9.027778,29.583333,0,-0.011111,28.806891,NA,NA
"1279","ZA_FS",2020-10-14,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,502,14,52688,1251,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.022222,8.872222,30.644444,0.1016,2.155556,29.540104,NA,NA
"1280","ZA_FS",2020-10-15,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,493,19,53181,1270,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.25,10.838889,33.244444,0,3.472222,29.463883,NA,NA
"1281","ZA_FS",2020-10-16,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,370,21,53551,1291,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.055556,9.983333,34.411111,0.1016,-0.827778,20.814083,NA,NA
"1282","ZA_FS",2020-10-17,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,248,10,53799,1301,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,25.027778,12.794444,35.505556,0,2.461111,23.380085,NA,NA
"1283","ZA_FS",2020-10-18,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,112,0,53911,1301,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,25.516667,13.538889,35.7,0,0.005556,18.968203,NA,NA
"1284","ZA_FS",2020-10-19,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,429,19,54340,1320,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,25.972222,13.927778,36.072222,0,-0.488889,17.903625,NA,NA
"1285","ZA_FS",2020-10-20,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,377,41,54717,1361,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,24.361111,13.25,33.305556,0,-1.011111,19.080206,NA,NA
"1286","ZA_FS",2020-10-21,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,362,41,55079,1402,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.177778,13.3,33.472222,0.8382,8.644444,45.535738,NA,NA
"1287","ZA_FS",2020-10-22,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,362,49,55441,1451,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,24.083333,13.838889,33.966667,0.1016,6.916667,33.502891,NA,NA
"1288","ZA_FS",2020-10-23,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,318,16,55759,1467,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,25.944444,15.355556,34.666667,0.0762,7.416667,31.180402,NA,NA
"1289","ZA_FS",2020-10-24,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,217,8,55976,1475,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,26.555556,17.135802,35.901235,0.53975,5.598765,26.442827,NA,NA
"1290","ZA_FS",2020-10-25,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,60,3,56036,1478,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,26.592593,16.419753,36.308642,0.127,5.203704,25.739956,NA,NA
"1291","ZA_FS",2020-10-26,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,255,0,56291,1478,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.802469,17.191358,36.228395,0.889,9.166667,39.980222,NA,NA
"1292","ZA_FS",2020-10-27,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,265,12,56556,1490,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.351852,15.962963,32.944444,2.159,9.364198,41.415881,NA,NA
"1293","ZA_FS",2020-10-28,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,211,3,56767,1493,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,24.619048,16.47619,33.65873,0,7.674603,34.33549,NA,NA
"1294","ZA_FS",2020-10-29,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,193,5,56960,1498,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,24.126984,17.698413,33.674603,0.084667,6.761905,33.200158,NA,NA
"1295","ZA_FS",2020-10-30,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,183,7,57143,1505,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.150794,16.031746,32.452381,1.415143,7.888889,41.179382,NA,NA
"1296","ZA_FS",2020-10-31,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,101,2,57244,1507,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17.876543,13.753086,27.969136,11.317111,11.790123,68.647268,NA,NA
"1297","ZA_FS",2020-11-01,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,54,2,57298,1509,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,13.685185,11.222222,22.524691,21.985111,10.888889,83.417319,NA,NA
"1298","ZA_FS",2020-11-02,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,165,13,57463,1522,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17.475309,8.691358,25.506173,4.741333,8.308642,55.026508,NA,NA
"1299","ZA_FS",2020-11-03,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,179,6,57642,1528,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.883333,11.405556,27.944444,0.2286,10.322222,54.476007,NA,NA
"1300","ZA_FS",2020-11-04,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,127,3,57769,1531,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.611111,13.388889,28.5,0.141111,10.905556,54.039452,NA,NA
"1301","ZA_FS",2020-11-05,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,137,17,57906,1548,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.928571,13.071429,28.166667,6.023429,12.325397,66.128843,NA,NA
"1302","ZA_FS",2020-11-06,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,89,9,57995,1557,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.938272,11.648148,28.814815,4.797778,8.049383,43.969932,NA,NA
"1303","ZA_FS",2020-11-07,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,55,7,58050,1564,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.927778,11.027778,32.088889,0.0508,6.188889,34.214521,NA,NA
"1304","ZA_FS",2020-11-08,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,26,0,58076,1564,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,25.377778,12.822222,35.422222,0,8.022222,33.59411,NA,NA
"1305","ZA_FS",2020-11-09,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,84,20,58160,1584,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.069444,17.819444,35.291667,2.76225,12.416667,51.839233,NA,NA
"1306","ZA_FS",2020-11-10,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,106,15,58266,1599,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.072222,14.822222,29.794444,1.9812,12.716667,67.870979,NA,NA
"1307","ZA_FS",2020-11-11,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,68,19,58334,1618,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.822222,13.188889,27.255556,6.0706,10.255556,54.816157,NA,NA
"1308","ZA_FS",2020-11-12,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,70,18,58404,1636,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.895062,13.604938,28.271605,0,10.660494,52.320334,NA,NA
"1309","ZA_FS",2020-11-13,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,54,21,58458,1657,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.855556,13.683333,29.744444,0.0508,9.688889,46.625702,NA,NA
"1310","ZA_FS",2020-11-14,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,50,6,58508,1663,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.077778,13.894444,30.838889,0,6.061111,33.756552,NA,NA
"1311","ZA_FS",2020-11-15,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,16,0,58524,1663,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.666667,13.380952,31.730159,0.290286,6.738095,33.904268,NA,NA
"1312","ZA_FS",2020-11-16,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,69,23,58593,1686,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.925926,14.814815,32.209877,0.0635,10.074074,42.149085,NA,NA
"1313","ZA_FS",2020-11-17,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,65,22,58658,1708,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.738889,15.238889,31.894444,1.890889,10.744444,47.122095,NA,NA
"1314","ZA_FS",2020-11-18,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,56,31,58714,1739,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,23.011111,15.15,32.072222,1.2192,11.233333,48.243952,NA,NA
"1315","ZA_FS",2020-11-19,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,54,23,58768,1762,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,24.234568,13.993827,32.401235,0.903111,7.851852,36.334987,NA,NA
"1316","ZA_FS",2020-11-20,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,53,15,58821,1777,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.354167,13.541667,31.902778,2.032,11.131944,50.511523,NA,NA
"1317","ZA_FS",2020-11-21,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,20,17,58841,1794,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,17.938272,15.228395,29.302469,5.785556,13.358025,74.778496,NA,NA
"1318","ZA_FS",2020-11-22,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,16,13,58857,1807,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.82716,14.833333,28.246914,6.265333,13.925926,64.971437,NA,NA
"1319","ZA_FS",2020-11-23,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,37,19,58894,1826,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,22.802469,16.166667,30.41358,0.225778,12.87037,54.160093,NA,NA
"1320","ZA_FS",2020-11-24,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,55,20,58949,1846,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21,12.55,30.888889,2.1082,7.4,41.677075,NA,NA
"1321","ZA_FS",2020-11-25,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,51,24,59000,1870,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,19.777778,10.322222,29.222222,0,3.794444,35.324281,NA,NA
"1322","ZA_FS",2020-11-26,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,26,25,59026,1895,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.227778,10.127778,29.311111,0.0508,3.872222,34.383629,NA,NA
"1323","ZA_FS",2020-11-27,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,34,19,59060,1914,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.661111,9.311111,32.388889,0.635,7.183333,40.148656,NA,NA
"1324","ZA_FS",2020-11-28,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,18,0,59078,1914,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.9,15.177778,32.388889,3.2004,13.1,69.364107,NA,NA
"1325","ZA_FS",2020-11-29,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,16,0,59094,1914,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.288889,13.861111,29.022222,2.54,11.155556,52.995195,NA,NA
"1326","ZA_FS",2020-11-30,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,63,5,59157,1919,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.811111,13.461111,30.161111,0.451556,11.222222,52.116054,NA,NA
"1327","ZA_FS",2020-12-01,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,47,12,59204,1931,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.566667,12.861111,31.5,3.8862,5.105556,35.316257,NA,NA
"1328","ZA_FS",2020-12-02,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,76,15,59280,1946,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.022222,10.1,30.238889,0.0508,2.816667,33.054075,NA,NA
"1329","ZA_FS",2020-12-03,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,59,11,59339,1957,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,21.194444,13.233333,30.822222,0.0508,8.65,46.049185,NA,NA
"1330","ZA_FS",2020-12-04,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,58,26,59397,1983,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,20.405556,12.772222,30.233333,0.4826,9.616667,51.156355,NA,NA
"1331","ZA_FS",2020-12-05,NA,"Q160284","ZA","South Africa","FS","Free State","ZA","ZAF",1,26,3,59423,1986,2932441,1392430,1437860,545283,502342,478519,448553,346409,249236,164491,72892,22565,92417,-28,27,1293,129825,NA,NA,NA,NA,NA,NA,18.827778,13.966667,29.688889,2.7686,11.883333,64.680474,NA,NA
